"zipcode","year","housing_price","crime","grocery","bus_stop","age","income","bachelor_rate","white_rate","black_rate","asian_rate"
60636,2021,112539,205,3,198,NA,NA,NA,NA,NA,NA
60637,2000,158365.25,23,10,312,NA,NA,NA,NA,NA,NA
60637,2001,166019.333333333,17,10,312,NA,NA,NA,NA,NA,NA
60637,2002,183710.666666667,22,10,312,NA,NA,NA,NA,NA,NA
60637,2003,201565.083333333,17,10,312,NA,NA,NA,NA,NA,NA
60637,2004,222476.666666667,22,10,312,NA,NA,NA,NA,NA,NA
60637,2005,251957.083333333,16,10,312,NA,NA,NA,NA,NA,NA
60637,2006,274426.75,21,10,312,NA,NA,NA,NA,NA,NA
60637,2007,281712.5,21,10,312,NA,NA,NA,NA,NA,NA
60637,2008,272394.833333333,23,10,312,NA,NA,NA,NA,NA,NA
60637,2009,231512.416666667,19,10,312,NA,NA,NA,NA,NA,NA
60637,2010,193843.416666667,180,10,312,NA,NA,NA,NA,NA,NA
60637,2011,162981.833333333,179,10,312,31.2,18323,15.13,16.24,78.3,3.65
60637,2012,127091.833333333,208,11,312,31.7,17698,15.22,16.15,77.85,3.96
60637,2013,115522.666666667,111,11,312,30.7,17126,14.97,16.44,77.02,4.3
60637,2014,111079.666666667,115,4,312,30.7,17513,15.14,16.01,77.4,4.02
60637,2015,111878.75,115,4,312,30,17275,14.51,15.31,77.69,4.27
60637,2016,123497.083333333,179,4,312,30.3,18751,15.65,15.38,77.52,4.01
60637,2017,139395.5,156,4,312,30.6,19080,15.82,15.93,76.7,4.31
60637,2018,153397.916666667,134,4,312,30.7,20154,15.77,16.18,76.21,4.49
60637,2019,159500.416666667,100,4,312,30.6,19996,16.01,16.66,75.44,4.69
60637,2020,169042.75,165,4,312,NA,NA,NA,NA,NA,NA
60637,2021,198629.583333333,230,4,312,NA,NA,NA,NA,NA,NA
60638,2000,153912.583333333,4,4,216,NA,NA,NA,NA,NA,NA
60638,2001,169704.833333333,3,4,216,NA,NA,NA,NA,NA,NA
60638,2002,184882.583333333,7,4,216,NA,NA,NA,NA,NA,NA
60638,2003,206930.75,5,4,216,NA,NA,NA,NA,NA,NA
60638,2004,234010.833333333,7,4,216,NA,NA,NA,NA,NA,NA
60638,2005,260033,4,4,216,NA,NA,NA,NA,NA,NA
60638,2006,278764.166666667,1,4,216,NA,NA,NA,NA,NA,NA
60638,2007,278954.666666667,0,4,216,NA,NA,NA,NA,NA,NA
60638,2008,254913.25,7,4,216,NA,NA,NA,NA,NA,NA
60638,2009,219932,3,4,216,NA,NA,NA,NA,NA,NA
60638,2010,201591.416666667,6,4,216,NA,NA,NA,NA,NA,NA
60638,2011,177251.916666667,3,4,216,36.4,30286,10.92,72.33,4.25,1.27
60638,2012,162814.25,5,5,216,37.2,29919,11.71,75.12,4.05,1.07
60638,2013,175264.833333333,5,5,216,37.2,29112,12.31,75.84,3.75,1.21
60638,2014,189822.75,6,5,216,37.5,29005,12.96,74.46,2.91,1.15
60638,2015,202544.75,4,5,216,37.7,28258,12.59,74.02,2.83,1.08
60638,2016,214004.083333333,6,5,216,38.4,29621,12.41,73.66,2.98,0.92
60638,2017,229194.333333333,14,5,216,37.7,31213,12.19,73.11,3.36,0.64
60638,2018,238371.083333333,7,5,216,37.7,33793,11.99,72.43,3.19,0.59
60638,2019,243089.666666667,4,5,216,37.8,34676,12.28,74.19,3.95,0.55
60638,2020,253450.166666667,10,5,216,NA,NA,NA,NA,NA,NA
60638,2021,280363.416666667,9,5,216,NA,NA,NA,NA,NA,NA
60639,2000,160340,11,31,264,NA,NA,NA,NA,NA,NA
60639,2001,185361.25,11,31,264,NA,NA,NA,NA,NA,NA
60639,2002,208326.666666667,14,31,264,NA,NA,NA,NA,NA,NA
60639,2003,233049.75,10,31,264,NA,NA,NA,NA,NA,NA
60639,2004,261185.25,11,31,264,NA,NA,NA,NA,NA,NA
60639,2005,294469.166666667,17,31,264,NA,NA,NA,NA,NA,NA
60639,2006,319537.083333333,5,31,264,NA,NA,NA,NA,NA,NA
60639,2007,325136.333333333,10,31,264,NA,NA,NA,NA,NA,NA
60639,2008,287636.5,13,31,264,NA,NA,NA,NA,NA,NA
60639,2009,208956.25,8,31,264,NA,NA,NA,NA,NA,NA
60639,2010,177386.333333333,90,31,264,NA,NA,NA,NA,NA,NA
60639,2011,159844.5,66,31,264,30.4,18959,4.39,27.58,17.92,0.86
60639,2012,152402.166666667,64,32,264,30.5,19007,4.37,30.27,17.78,0.67
60639,2013,165177.166666667,51,32,264,30.3,19066,4.39,29.11,16.41,0.55
60639,2014,189085,70,16,264,30.7,19207,4.65,31.96,15.48,0.88
60639,2015,202213.25,82,16,264,31.3,19595,5.31,34.42,14.11,1.04
60639,2016,222422.083333333,106,16,264,31.8,20310,5.65,33.99,12.95,1.02
60639,2017,247589.75,98,16,264,32.2,21292,6.41,37.13,13.25,1.46
60639,2018,263739.916666667,59,16,264,33.1,22208,6.95,43.27,13.86,1.65
60639,2019,266430.416666667,57,16,264,34,23463,7.18,46.61,13.54,1.45
60639,2020,269039.083333333,58,16,264,NA,NA,NA,NA,NA,NA
60639,2021,300052.916666667,72,16,264,NA,NA,NA,NA,NA,NA
60640,2000,197601.666666667,4,16,188,NA,NA,NA,NA,NA,NA
60640,2001,233912.25,9,16,188,NA,NA,NA,NA,NA,NA
60640,2002,258147.666666667,5,16,188,NA,NA,NA,NA,NA,NA
60640,2003,275559.5,10,16,188,NA,NA,NA,NA,NA,NA
60640,2004,293129.416666667,4,16,188,NA,NA,NA,NA,NA,NA
60640,2005,315401,4,16,188,NA,NA,NA,NA,NA,NA
60640,2006,334436,4,16,188,NA,NA,NA,NA,NA,NA
60640,2007,335188.5,5,16,188,NA,NA,NA,NA,NA,NA
60640,2008,316920.75,3,16,188,NA,NA,NA,NA,NA,NA
60640,2009,286074.416666667,2,16,188,NA,NA,NA,NA,NA,NA
60640,2010,275191.5,39,16,188,NA,NA,NA,NA,NA,NA
60640,2011,247994.166666667,44,16,188,36.2,30078,38.2,58.45,18.53,12.98
60640,2012,227423.25,29,16,188,36.8,30434,38.51,58.74,18.82,13.03
60640,2013,242940.833333333,25,16,188,37.2,30433,39.34,60.22,18.6,12.87
60640,2014,263635,17,9,188,37.8,30578,40.18,62.44,18.32,11.77
60640,2015,270627.583333333,31,9,188,37.4,31070,39.87,62.17,19.77,10.61
60640,2016,280017.166666667,39,9,188,37.5,31066,38.78,63.25,18.74,11.26
60640,2017,293205.416666667,29,9,188,37.4,31855,39.57,64.77,17.4,11.1
60640,2018,300902.25,20,9,188,37.3,34347,38.9,64.27,16.96,11.03
60640,2019,300850.416666667,13,9,188,36.8,36242,40.24,65.08,16.88,10.87
60640,2020,308023,16,9,188,NA,NA,NA,NA,NA,NA
60640,2021,328826.25,16,9,188,NA,NA,NA,NA,NA,NA
60641,2000,231934.666666667,1,10,231,NA,NA,NA,NA,NA,NA
60641,2001,268831.75,4,10,231,NA,NA,NA,NA,NA,NA
60641,2002,300393.75,3,10,231,NA,NA,NA,NA,NA,NA
60641,2003,327809.083333333,3,10,231,NA,NA,NA,NA,NA,NA
60641,2004,358307.083333333,1,10,231,NA,NA,NA,NA,NA,NA
60641,2005,401290.833333333,2,10,231,NA,NA,NA,NA,NA,NA
60641,2006,439165,5,10,231,NA,NA,NA,NA,NA,NA
60641,2007,438392.916666667,2,10,231,NA,NA,NA,NA,NA,NA
60641,2008,388555.083333333,3,10,231,NA,NA,NA,NA,NA,NA
60641,2009,316092.166666667,1,10,231,NA,NA,NA,NA,NA,NA
60641,2010,281008.083333333,27,10,231,NA,NA,NA,NA,NA,NA
60641,2011,245656.833333333,16,10,231,35,24740,12.89,57.85,2.97,4.34
60641,2012,232870,24,10,231,35.3,24965,13.4,59.47,2.65,4.35
60641,2013,256957.416666667,19,10,231,35.3,24755,13.74,61.61,2.25,4.32
60641,2014,292487.333333333,19,3,231,35.7,24862,14.33,63.52,2.64,4.67
60641,2015,299053.583333333,17,3,231,35.7,26278,15.53,65.93,2.24,4.07
60641,2016,310026.083333333,31,3,231,35.7,27283,17.49,64.67,2.54,4.39
60641,2017,335508.916666667,27,3,231,35.7,29331,17.94,67.02,2.41,4.67
60641,2018,343529.25,25,3,231,35.9,30775,18.58,68.23,2.41,4.64
60641,2019,336029.5,16,3,231,36.9,31643,19.09,67.4,2.54,4.72
60641,2020,338187.75,31,3,231,NA,NA,NA,NA,NA,NA
60641,2021,364916.5,29,3,231,NA,NA,NA,NA,NA,NA
60642,2000,285023.25,5,1,98,NA,NA,NA,NA,NA,NA
60642,2001,322828.916666667,6,1,98,NA,NA,NA,NA,NA,NA
60642,2002,346695.25,3,1,98,NA,NA,NA,NA,NA,NA
60642,2003,362108.083333333,5,1,98,NA,NA,NA,NA,NA,NA
60642,2004,377757.333333333,4,1,98,NA,NA,NA,NA,NA,NA
60642,2005,406519.5,4,1,98,NA,NA,NA,NA,NA,NA
60642,2006,429442.333333333,1,1,98,NA,NA,NA,NA,NA,NA
60642,2007,433375.583333333,1,1,98,NA,NA,NA,NA,NA,NA
60642,2008,421997,2,1,98,NA,NA,NA,NA,NA,NA
60642,2009,392447.916666667,2,1,98,NA,NA,NA,NA,NA,NA
60642,2010,380157,9,1,98,NA,NA,NA,NA,NA,NA
60642,2011,357272.25,6,1,98,31.3,43039,44.53,66.43,13.85,5.76
60642,2012,340032,11,1,98,31.8,41934,46.2,71.47,13.18,5.61
60642,2013,373610.666666667,7,1,98,31.7,42571,47.76,73.11,11.44,4.99
60642,2014,409260.666666667,14,1,98,31.5,43423,48.23,73.07,8.87,5.75
60642,2015,422849.5,4,1,98,31.5,46104,50.48,74.56,8.24,5.4
60642,2016,452076.5,14,1,98,31.8,48716,50.58,73.72,9.61,5.12
60642,2017,475028.833333333,9,1,98,31.6,53309,52.59,70.72,9.01,6.47
60642,2018,483834.333333333,6,1,98,31.2,57243,55.53,72,10.34,7.18
60642,2019,479480,7,1,98,31.6,63141,61.18,73.71,10.15,7.43
60642,2020,485203.416666667,15,1,98,NA,NA,NA,NA,NA,NA
60642,2021,510578.083333333,10,1,98,NA,NA,NA,NA,NA,NA
60643,2000,162416.916666667,15,9,223,NA,NA,NA,NA,NA,NA
60643,2001,175493.166666667,11,9,223,NA,NA,NA,NA,NA,NA
60643,2002,183250.416666667,10,9,223,NA,NA,NA,NA,NA,NA
60643,2003,193160.916666667,9,9,223,NA,NA,NA,NA,NA,NA
60643,2004,207810.25,5,9,223,NA,NA,NA,NA,NA,NA
60643,2005,226921.75,4,9,223,NA,NA,NA,NA,NA,NA
60643,2006,248408.583333333,9,9,223,NA,NA,NA,NA,NA,NA
60643,2007,252445.5,9,9,223,NA,NA,NA,NA,NA,NA
60643,2008,242077.583333333,11,9,223,NA,NA,NA,NA,NA,NA
60643,2009,208296,9,9,223,NA,NA,NA,NA,NA,NA
60643,2010,192396.75,68,9,223,NA,NA,NA,NA,NA,NA
60643,2011,167517.333333333,48,9,223,41.2,31088,19.85,26.3,71.56,0.43
60643,2012,150653.5,82,9,223,42.6,30666,19.54,24.81,72.93,0.34
60643,2013,151187.5,61,9,223,42.1,30655,19.05,25.08,72.42,0.23
60643,2014,156790.5,50,4,223,43.4,29792,19.07,23.44,73.48,0.22
60643,2015,155611.333333333,58,4,223,43.8,29511,19.41,22.63,73.57,0.25
60643,2016,159369.333333333,80,4,223,43.9,29943,19.91,23.2,72.78,0.17
60643,2017,171515.25,82,4,223,43.4,30960,19.65,22.45,73.04,0.29
60643,2018,181745.25,62,4,223,43.5,31884,20.43,22.24,73.53,0.36
60643,2019,189330.583333333,47,4,223,43.6,33387,20.64,23.28,72.56,0.28
60643,2020,187934.25,77,4,223,NA,NA,NA,NA,NA,NA
60643,2021,207044.583333333,66,4,223,NA,NA,NA,NA,NA,NA
60644,2000,156851.333333333,27,7,220,NA,NA,NA,NA,NA,NA
60644,2001,168525.416666667,34,7,220,NA,NA,NA,NA,NA,NA
60644,2002,182408.25,38,7,220,NA,NA,NA,NA,NA,NA
60644,2003,194229.166666667,26,7,220,NA,NA,NA,NA,NA,NA
60644,2004,211828.166666667,17,7,220,NA,NA,NA,NA,NA,NA
60644,2005,237685.5,20,7,220,NA,NA,NA,NA,NA,NA
60644,2006,271894.75,22,7,220,NA,NA,NA,NA,NA,NA
60644,2007,293856.166666667,19,7,220,NA,NA,NA,NA,NA,NA
60644,2008,273242.5,25,7,220,NA,NA,NA,NA,NA,NA
60644,2009,199563.583333333,23,7,220,NA,NA,NA,NA,NA,NA
60644,2010,156908.333333333,113,7,220,NA,NA,NA,NA,NA,NA
60644,2011,135291.166666667,102,7,220,33.6,16299,5.66,4.3,93.43,0.38
60644,2012,114438.166666667,127,7,220,32.5,16082,5.42,3.45,94.7,0.28
60644,2013,98837.6666666667,120,7,220,32.5,16127,5.08,3.16,94.51,0.32
60644,2014,93549.9166666667,134,3,220,31.5,16233,4.96,2.98,94.1,0.15
60644,2015,104020.583333333,152,3,220,32.7,17062,5.51,3.35,93.34,0.14
60644,2016,121836.083333333,337,3,220,32.6,17062,5.87,3.41,93.04,0.04
60644,2017,126405.5,288,3,220,32.9,17070,5.96,3.92,91.86,0.07
60644,2018,148403.5,184,3,220,33.3,17341,6.31,4.77,89.95,0.24
60644,2019,164737.75,165,3,220,35.1,17635,6.74,6.19,88.82,0.28
60644,2020,175426.833333333,249,3,220,NA,NA,NA,NA,NA,NA
60644,2021,210676.5,225,3,220,NA,NA,NA,NA,NA,NA
60645,2000,182851.083333333,3,4,118,NA,NA,NA,NA,NA,NA
60645,2001,208478.833333333,2,4,118,NA,NA,NA,NA,NA,NA
60645,2002,233736,2,4,118,NA,NA,NA,NA,NA,NA
60645,2003,257803.416666667,2,4,118,NA,NA,NA,NA,NA,NA
60645,2004,278301.916666667,0,4,118,NA,NA,NA,NA,NA,NA
60645,2005,309899.333333333,2,4,118,NA,NA,NA,NA,NA,NA
60645,2006,335787.166666667,3,4,118,NA,NA,NA,NA,NA,NA
60645,2007,340795.916666667,6,4,118,NA,NA,NA,NA,NA,NA
60645,2008,318891.666666667,1,4,118,NA,NA,NA,NA,NA,NA
60645,2009,270087.583333333,1,4,118,NA,NA,NA,NA,NA,NA
60645,2010,250099.333333333,1,4,118,NA,NA,NA,NA,NA,NA
60645,2011,221556.5,4,4,118,35.2,25871,20.26,53.9,17.61,15.77
60645,2012,216708.25,10,4,118,35.3,25400,21.01,56.68,16.87,15.69
60645,2013,232224.416666667,8,4,118,35,25111,20.3,57.07,16.95,15.14
60645,2014,251121.083333333,12,2,118,35.7,25258,21.71,60.13,16.45,15.65
60645,2015,266753.416666667,11,2,118,35.8,25236,21.93,59.17,17.6,16.55
60645,2016,285234.583333333,12,2,118,35.7,26160,22.57,58.58,17.78,16.67
60645,2017,299762.5,11,2,118,35.5,26397,22.19,57.06,17.67,16.72
60645,2018,301477.25,10,2,118,35.6,27787,22.03,56.9,17.11,16.35
60645,2019,302895.5,7,2,118,35.6,30141,22.95,54.62,15.39,17.94
60645,2020,314380.25,15,2,118,NA,NA,NA,NA,NA,NA
60645,2021,338746,9,2,118,NA,NA,NA,NA,NA,NA
60646,2000,289820.25,0,5,105,NA,NA,NA,NA,NA,NA
60646,2001,320965.416666667,0,5,105,NA,NA,NA,NA,NA,NA
60646,2002,348877.333333333,2,5,105,NA,NA,NA,NA,NA,NA
60646,2003,378608.583333333,0,5,105,NA,NA,NA,NA,NA,NA
60646,2004,411377.916666667,0,5,105,NA,NA,NA,NA,NA,NA
60646,2005,458279.416666667,0,5,105,NA,NA,NA,NA,NA,NA
60646,2006,496296.416666667,0,5,105,NA,NA,NA,NA,NA,NA
60646,2007,495186.333333333,0,5,105,NA,NA,NA,NA,NA,NA
60646,2008,460359,0,5,105,NA,NA,NA,NA,NA,NA
60646,2009,390968.583333333,1,5,105,NA,NA,NA,NA,NA,NA
60646,2010,361620.916666667,1,5,105,NA,NA,NA,NA,NA,NA
60646,2011,335369,0,5,105,42.6,33977,26.36,81.47,1.63,10.66
60646,2012,336792.5,0,5,105,43.1,32701,27.16,81.04,1.67,10.72
60646,2013,365528.666666667,0,5,105,42.7,34150,28.72,83.21,0.96,10.44
60646,2014,388370.166666667,1,3,105,43.8,34634,28.55,83.72,0.65,10.21
60646,2015,394717.416666667,0,3,105,43.8,36264,28.16,83.72,0.76,10.76
60646,2016,404392.916666667,1,3,105,43.9,41151,29.34,84.79,0.73,10.16
60646,2017,423610.083333333,0,3,105,44.3,45816,29.72,84.73,0.88,9.74
60646,2018,422123,1,3,105,43.7,46241,29.16,83.26,1.09,10.35
60646,2019,415657.666666667,0,3,105,43.6,45842,27.63,84.74,1.04,9.73
60646,2020,421445.75,3,3,105,NA,NA,NA,NA,NA,NA
60646,2021,454338.583333333,1,3,105,NA,NA,NA,NA,NA,NA
60647,2000,236584.583333333,15,18,242,NA,NA,NA,NA,NA,NA
60647,2001,276063.666666667,17,18,242,NA,NA,NA,NA,NA,NA
60647,2002,305539.833333333,17,18,242,NA,NA,NA,NA,NA,NA
60647,2003,330661.916666667,22,18,242,NA,NA,NA,NA,NA,NA
60647,2004,359904,11,18,242,NA,NA,NA,NA,NA,NA
60647,2005,398383.5,13,18,242,NA,NA,NA,NA,NA,NA
60647,2006,430360,11,18,242,NA,NA,NA,NA,NA,NA
60647,2007,435220.75,6,18,242,NA,NA,NA,NA,NA,NA
60647,2008,419649.833333333,10,18,242,NA,NA,NA,NA,NA,NA
60647,2009,378378.583333333,8,18,242,NA,NA,NA,NA,NA,NA
60647,2010,358410.583333333,43,18,242,NA,NA,NA,NA,NA,NA
60647,2011,330275.75,38,18,242,31.1,27544,25.8,70.59,7.55,2.99
60647,2012,314415.916666667,41,18,242,31.4,28016,27.12,76.96,6.96,2.79
60647,2013,350425.666666667,37,18,242,31.6,28369,27,77.29,6.35,3.16
60647,2014,386071.083333333,61,15,242,31.6,29435,28,76.95,6.35,2.62
60647,2015,405997,31,15,242,31.4,30295,29.36,76.37,6.48,2.67
60647,2016,429205.833333333,42,15,242,31.4,31253,31.07,75.97,6.54,2.8
60647,2017,443498,37,15,242,31.6,35334,33.64,76,6.73,3.05
60647,2018,450801.583333333,50,15,242,31.8,37456,36.48,76.74,6.55,3.18
60647,2019,450106.75,30,15,242,32,41029,38.17,77.53,5.78,3.57
60647,2020,465317.75,33,15,242,NA,NA,NA,NA,NA,NA
60647,2021,497186.166666667,43,15,242,NA,NA,NA,NA,NA,NA
60649,2000,115855.5,18,8,174,NA,NA,NA,NA,NA,NA
60649,2001,125972.5,23,8,174,NA,NA,NA,NA,NA,NA
60649,2002,140307.416666667,17,8,174,NA,NA,NA,NA,NA,NA
60649,2003,150058.833333333,24,8,174,NA,NA,NA,NA,NA,NA
60649,2004,162036,19,8,174,NA,NA,NA,NA,NA,NA
60649,2005,177801.666666667,21,8,174,NA,NA,NA,NA,NA,NA
60649,2006,198688.5,16,8,174,NA,NA,NA,NA,NA,NA
60649,2007,211435.25,14,8,174,NA,NA,NA,NA,NA,NA
60649,2008,200261.833333333,21,8,174,NA,NA,NA,NA,NA,NA
60649,2009,154386.5,14,8,174,NA,NA,NA,NA,NA,NA
60649,2010,135045,82,8,174,NA,NA,NA,NA,NA,NA
60649,2011,116700.416666667,87,8,174,38.1,20458,14.05,1.75,94.61,0.27
60649,2012,98049.3333333333,134,8,174,38.3,20689,13.61,1.95,94.29,0.33
60649,2013,93289.25,92,8,174,37.9,19802,13.47,2.02,94.35,0.34
60649,2014,107225.833333333,91,3,174,38.1,19671,12.4,2.84,93.6,0.39
60649,2015,111622.416666667,76,3,174,37.7,19235,11.71,3.09,93.33,0.43
60649,2016,124198,88,3,174,38.4,18969,12.97,3.76,93.07,0.55
60649,2017,135149.416666667,106,3,174,39.4,18872,14,3.61,93.47,0.61
60649,2018,136901.416666667,82,3,174,37.7,21615,13.4,4.05,92.9,0.42
60649,2019,142881.416666667,77,3,174,37.3,23829,13.98,3.82,93.44,0.34
60649,2020,143328.916666667,137,3,174,NA,NA,NA,NA,NA,NA
60649,2021,171838.916666667,156,3,174,NA,NA,NA,NA,NA,NA
60651,2000,160468.416666667,37,11,230,NA,NA,NA,NA,NA,NA
60651,2001,176918.583333333,43,11,230,NA,NA,NA,NA,NA,NA
60651,2002,193919.5,45,11,230,NA,NA,NA,NA,NA,NA
60651,2003,204192.5,31,11,230,NA,NA,NA,NA,NA,NA
60651,2004,228969.5,22,11,230,NA,NA,NA,NA,NA,NA
60651,2005,260125.833333333,14,11,230,NA,NA,NA,NA,NA,NA
60651,2006,299475.833333333,25,11,230,NA,NA,NA,NA,NA,NA
60651,2007,314248.333333333,27,11,230,NA,NA,NA,NA,NA,NA
60651,2008,292018.583333333,29,11,230,NA,NA,NA,NA,NA,NA
60651,2009,193110.75,30,11,230,NA,NA,NA,NA,NA,NA
60651,2010,165284.25,178,11,230,NA,NA,NA,NA,NA,NA
60651,2011,146694.666666667,131,11,230,30.7,17463,5.22,13.52,65.82,0.3
60651,2012,126054.25,150,11,230,31.5,17119,5.47,15.12,65.65,0.28
60651,2013,120317.166666667,105,11,230,32.7,16894,5.67,13.63,64.18,0.18
60651,2014,132998.916666667,135,3,230,32.7,17672,6.07,11.77,63.57,0.31
60651,2015,151069.5,182,3,230,33.4,18051,6.58,12.99,61.25,0.41
60651,2016,159989.416666667,265,3,230,33.3,18746,7.01,14.04,56.46,0.49
60651,2017,178061,227,3,230,33,19819,7.49,14.82,53.09,0.5
60651,2018,203817.5,169,3,230,33,20888,7.72,16.69,52.06,0.48
60651,2019,218447.166666667,162,3,230,33.5,22250,7.7,20.3,51.66,0.54
60651,2020,219383.666666667,237,3,230,NA,NA,NA,NA,NA,NA
60651,2021,247780.833333333,178,3,230,NA,NA,NA,NA,NA,NA
60652,2000,158445.75,4,2,130,NA,NA,NA,NA,NA,NA
60652,2001,172117.583333333,3,2,130,NA,NA,NA,NA,NA,NA
60652,2002,185327.416666667,6,2,130,NA,NA,NA,NA,NA,NA
60652,2003,200969.833333333,3,2,130,NA,NA,NA,NA,NA,NA
60652,2004,221068.666666667,1,2,130,NA,NA,NA,NA,NA,NA
60652,2005,246628.5,1,2,130,NA,NA,NA,NA,NA,NA
60652,2006,270958.75,1,2,130,NA,NA,NA,NA,NA,NA
60652,2007,274613.583333333,1,2,130,NA,NA,NA,NA,NA,NA
60652,2008,254660.333333333,2,2,130,NA,NA,NA,NA,NA,NA
60652,2009,206454.166666667,4,2,130,NA,NA,NA,NA,NA,NA
60652,2010,182286.666666667,45,2,130,NA,NA,NA,NA,NA,NA
60652,2011,160838,26,2,130,34,30363,10.83,27.42,50.21,0.36
60652,2012,148253.416666667,23,2,130,34.7,30564,11.38,29.11,50.23,0.37
60652,2013,151928.5,18,2,130,34.9,29482,11.37,29.06,47.79,0.45
60652,2014,160858.666666667,26,1,130,35.4,28768,11.48,29.44,47.1,0.42
60652,2015,167647.416666667,37,1,130,36.2,28005,11.37,28.43,47.6,0.68
60652,2016,180536.75,32,1,130,35.3,29833,11.49,26.87,47.48,0.74
60652,2017,193690.833333333,15,1,130,35.7,29754,11.99,26.29,47.06,0.75
60652,2018,197272.083333333,15,1,130,35.7,30249,11.65,27.21,47.14,0.9
60652,2019,200178.916666667,18,1,130,36.2,30582,12.02,29.1,45.62,1.06
60652,2020,210291,23,1,130,NA,NA,NA,NA,NA,NA
60652,2021,237624.75,30,1,130,NA,NA,NA,NA,NA,NA
60653,2000,171755.5,20,6,142,NA,NA,NA,NA,NA,NA
60653,2001,194758,12,6,142,NA,NA,NA,NA,NA,NA
60653,2002,201990.583333333,12,6,142,NA,NA,NA,NA,NA,NA
60653,2003,227743.916666667,7,6,142,NA,NA,NA,NA,NA,NA
60653,2004,253202.166666667,13,6,142,NA,NA,NA,NA,NA,NA
60653,2005,290077.666666667,8,6,142,NA,NA,NA,NA,NA,NA
60653,2006,321527.583333333,3,6,142,NA,NA,NA,NA,NA,NA
60653,2007,337563.75,9,6,142,NA,NA,NA,NA,NA,NA
60653,2008,323246.166666667,6,6,142,NA,NA,NA,NA,NA,NA
60653,2009,281011.75,9,6,142,NA,NA,NA,NA,NA,NA
60653,2010,250546.583333333,36,6,142,NA,NA,NA,NA,NA,NA
60653,2011,202876.166666667,61,6,142,35.1,18813,15.9,4.7,92.28,1.1
60653,2012,172988.166666667,48,6,142,34.3,18412,15.96,4.8,92.73,0.58
60653,2013,189279.666666667,38,6,142,35.6,18650,15.81,5.28,91.37,1.03
60653,2014,201811,62,2,142,35.9,18740,16.91,4.97,91.64,0.94
60653,2015,209974.666666667,58,2,142,36.2,18382,16.62,5.16,90.93,1.16
60653,2016,228037.916666667,61,2,142,36.1,18859,16.56,5.12,91.14,1.21
60653,2017,252899.583333333,48,2,142,35.9,20471,17.41,5.49,90.11,1.42
60653,2018,268548,44,2,142,35.1,21760,19.14,5.22,91,1.34
60653,2019,275836.416666667,40,2,142,34.4,22439,19.53,6.04,89.33,1.3
60653,2020,284861.333333333,54,2,142,NA,NA,NA,NA,NA,NA
60653,2021,314421,66,2,142,NA,NA,NA,NA,NA,NA
60654,2000,230581.75,0,0,67,NA,NA,NA,NA,NA,NA
60654,2001,267810.166666667,0,0,67,NA,NA,NA,NA,NA,NA
60654,2002,291467.5,0,0,67,NA,NA,NA,NA,NA,NA
60654,2003,304443.25,3,0,67,NA,NA,NA,NA,NA,NA
60654,2004,313555.25,0,0,67,NA,NA,NA,NA,NA,NA
60654,2005,336292.75,2,0,67,NA,NA,NA,NA,NA,NA
60654,2006,353952.333333333,1,0,67,NA,NA,NA,NA,NA,NA
60654,2007,354331.333333333,0,0,67,NA,NA,NA,NA,NA,NA
60654,2008,343536.666666667,1,0,67,NA,NA,NA,NA,NA,NA
60654,2009,321359.916666667,0,0,67,NA,NA,NA,NA,NA,NA
60654,2010,308491,1,0,67,NA,NA,NA,NA,NA,NA
60654,2011,294158.583333333,5,0,67,32.9,67124,67.63,76.93,4.11,12.15
60654,2012,290472.583333333,4,0,67,32.9,68650,68.04,78.3,3.85,10.6
60654,2013,329922.166666667,2,0,67,32.8,70146,67.88,78.56,5.31,9.67
60654,2014,363209.5,7,2,67,32.5,72456,69.3,76.56,4.59,11.64
60654,2015,376135.083333333,0,2,67,32.5,73992,70.72,78.18,5.66,11.23
60654,2016,393599.25,2,2,67,32.4,73934,68.8,77.63,5.35,11.94
60654,2017,406386.916666667,3,2,67,32.5,77334,70.27,79.12,4.59,12.09
60654,2018,406788.25,5,2,67,33.1,82351,68.56,77.7,5.44,12.58
60654,2019,398808.666666667,5,2,67,33.2,85968,71.21,75.88,5.4,14.33
60654,2020,400770.666666667,8,2,67,NA,NA,NA,NA,NA,NA
60654,2021,415801.666666667,22,2,67,NA,NA,NA,NA,NA,NA
60655,2000,158205.166666667,0,3,108,NA,NA,NA,NA,NA,NA
60655,2001,168372.833333333,0,3,108,NA,NA,NA,NA,NA,NA
60655,2002,184281.583333333,0,3,108,NA,NA,NA,NA,NA,NA
60655,2003,201467.5,1,3,108,NA,NA,NA,NA,NA,NA
60655,2004,225600.583333333,0,3,108,NA,NA,NA,NA,NA,NA
60655,2005,256252.75,1,3,108,NA,NA,NA,NA,NA,NA
60655,2006,280464.416666667,1,3,108,NA,NA,NA,NA,NA,NA
60655,2007,284532.25,0,3,108,NA,NA,NA,NA,NA,NA
60655,2008,270226,0,3,108,NA,NA,NA,NA,NA,NA
60655,2009,243117.75,0,3,108,NA,NA,NA,NA,NA,NA
60655,2010,228328.916666667,0,3,108,NA,NA,NA,NA,NA,NA
60655,2011,207798.833333333,0,3,108,36.9,45897,21.84,90.4,6.45,0.36
60655,2012,194350.333333333,0,3,108,37.9,46976,23.08,90.11,7.03,0.66
60655,2013,206969.166666667,1,3,108,37.6,46822,23.35,89.73,7.12,0.72
